latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.86898,74.28889,331.72,0.46,0.47,2023-11-12,0834,N20,VIIRS,n,2,298.93,3,D,0
31.89321,74.29726,337.33,0.46,0.47,2023-11-12,0834,N20,VIIRS,n,2,298.84,3.93,D,0
31.95198,74.26996,329.11,0.46,0.47,2023-11-12,0834,N20,VIIRS,n,2,299.26,2.76,D,0
31.95761,73.68855,345.89,0.42,0.45,2023-11-12,0834,N20,VIIRS,n,2,299.18,6.87,D,0
31.61597,74.37283,296.28,0.41,0.37,2023-11-12,2057,N20,VIIRS,n,2,286.21,0.33,N,2
31.6541,74.17467,330.27,0.41,0.37,2023-11-12,2057,N20,VIIRS,n,2,288.3,2.74,N,0
31.62046,74.42721,308.91,0.41,0.37,2023-11-12,2057,N20,VIIRS,n,2,286.03,0.71,N,2
31.70877,74.26224,298.32,0.41,0.37,2023-11-12,2057,N20,VIIRS,n,2,285.26,0.21,N,0
31.06841,74.8327,329.98,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,296.69,1.86,D,0
31.09245,74.98819,331.88,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,287.45,2.41,D,0
31.07187,74.83209,331.23,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,297.08,1.86,D,0
31.09592,74.98758,332.21,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,289.33,5.74,D,0
31.07239,74.80935,336.1,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,296.24,13.57,D,0
31.0125,73.55882,331.4,0.39,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.55,2.15,D,0
31.2017,74.76571,329.52,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.25,2.1,D,0
31.11276,74.09541,339.68,0.41,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.66,4.96,D,0
31.14751,73.79633,331.22,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,297.74,2.95,D,0
31.13237,73.68837,338.76,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300,3.05,D,0
31.13572,73.68774,341.13,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.53,3.96,D,0
31.18855,73.5599,331.34,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.69,2.79,D,0
31.22705,73.66296,329.68,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.45,1.67,D,0
31.25764,73.73392,333.32,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.7,3.21,D,0
31.25982,73.72497,333.74,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.72,2.94,D,0
31.23844,73.52501,336.6,0.39,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.74,4.22,D,0
31.27615,73.74326,344.16,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.24,7.14,D,0
31.27788,73.74359,344.08,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.96,6.14,D,0
31.27594,73.6799,329.67,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.61,2.53,D,0
31.29543,73.79597,330.31,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,297.18,3.09,D,0
31.29129,73.74107,332.31,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.19,5.53,D,0
31.29072,73.7369,343.41,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,301.26,9.61,D,0
31.29868,73.76965,331.3,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.81,1.65,D,0
31.3307,73.92711,330.27,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,297.05,2.8,D,0
31.33013,73.92288,330.26,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.63,2.8,D,0
31.30863,73.74207,341.59,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,297.72,4.07,D,0
31.3196,73.69725,335.55,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.77,13.78,D,0
31.34754,73.79906,335.17,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.58,2.79,D,0
31.52646,74.91736,333.81,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.36,4.97,D,0
31.36915,73.75638,334.23,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.87,4.76,D,0
31.35228,73.56325,334.12,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.07,3.75,D,0
31.38257,73.75385,330.56,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.67,1.82,D,0
31.50114,74.59288,332.65,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.54,2.59,D,0
31.40644,73.90001,330.33,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.46,1.42,D,0
31.50043,74.59459,334.75,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.21,4.19,D,0
31.40735,73.89669,334.98,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.24,2.36,D,0
31.37188,73.5648,342.63,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.24,7.77,D,0
31.42602,73.93214,330.12,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.61,2.4,D,0
31.53608,74.6516,342.46,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.29,5.21,D,0
31.5436,74.68208,332.98,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,300.55,5.91,D,0
31.44407,73.81216,332.84,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.39,5.13,D,0
31.45984,73.82644,333.61,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.79,4.63,D,0
31.61869,74.74174,336.66,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.61,2.9,D,0
31.509,73.88202,349.71,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,302.1,5.43,D,0
31.51236,73.88139,330.73,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,297.83,5.43,D,0
31.62979,74.70441,332.11,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.99,2.24,D,0
31.51804,73.86374,331.19,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.33,3.62,D,0
31.61821,74.56101,336.25,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,301.61,8.48,D,0
31.64651,74.69686,331.35,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.23,2.27,D,0
31.52888,73.76676,339.56,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.33,6.98,D,0
31.5283,73.76256,334.99,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,303.5,9.31,D,0
31.65514,74.68162,331.08,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.42,1.75,D,0
31.53223,73.76613,345.26,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.92,4.9,D,0
31.55227,73.63781,330.51,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.08,2.48,D,0
31.70783,74.75928,329.86,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.3,2.45,D,0
31.6931,74.64747,331.21,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.65,1.91,D,0
31.57197,73.75433,332.32,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.32,1.77,D,0
31.68185,74.53601,340.58,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.41,6.9,D,0
31.68991,74.54361,332.01,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.19,5.85,D,0
31.70456,74.6272,332.17,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,300.54,3.76,D,0
31.74774,74.92812,337.64,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.76,4.06,D,0
31.56833,73.53221,334.02,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.59,2.72,D,0
31.74262,74.74025,330.37,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.54,4.13,D,0
31.76459,74.74553,328.78,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.12,2.42,D,0
31.78238,74.66438,331.18,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.6,2.17,D,0
31.72447,74.20235,337.55,0.41,0.37,2023-11-13,0815,N20,VIIRS,n,2,301.62,5.41,D,0
31.7893,74.66314,331.64,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.34,2.85,D,0
31.78871,74.65868,334.15,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.36,2.85,D,0
31.72845,74.20605,331.91,0.41,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.05,10.21,D,0
31.72787,74.20174,345.53,0.41,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.9,10.21,D,0
31.64795,73.52157,334.24,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,297.54,2.45,D,0
31.70307,73.8425,345.37,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.44,5.63,D,0
31.80978,74.57735,334.62,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,296.93,5.15,D,0
31.80919,74.5729,328.97,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,300.02,5.15,D,0
31.69926,73.76527,329.59,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,301.4,2.37,D,0
31.81255,74.44659,335,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.78,2.18,D,0
31.81648,74.39632,334.72,0.42,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.68,4.13,D,0
31.86566,74.66448,336.29,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.6,3.02,D,0
31.83136,74.40263,348.61,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.82,4.72,D,0
31.72872,73.64398,333.59,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.18,3.33,D,0
31.74588,73.71829,330.57,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.64,2.04,D,0
31.86179,74.44671,330.96,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.98,2.17,D,0
31.928,73.87639,329.36,0.41,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.14,1.64,D,0
31.8881,73.58897,332.93,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.12,7.81,D,0
31.90067,73.51846,339.81,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.14,4.07,D,0
31.92628,73.50497,331.07,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,298.32,2.1,D,0
31.94083,74.8873,331.06,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,297.52,3.36,D,0
31.93222,74.71241,338.39,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.4,10.42,D,0
31.89511,74.32812,333.11,0.42,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.92,4.16,D,0
31.89452,74.32374,339.73,0.42,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.37,4.16,D,0
31.89853,74.3275,334.53,0.42,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.19,4.16,D,0
31.89836,74.32902,332.09,0.42,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.23,7.55,D,0
31.96362,74.80585,329.62,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,296.69,1.39,D,0
31.91618,74.41129,336.46,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.44,2.42,D,0
31.82755,73.67376,341.06,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.34,3.33,D,0
31.92279,74.27525,334.42,0.42,0.37,2023-11-13,0815,N20,VIIRS,n,2,301.06,2.68,D,0
31.86129,73.81911,333.45,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.89,2.52,D,0
31.86466,73.81847,344.06,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.01,4.26,D,0
31.93311,74.30024,328.03,0.42,0.37,2023-11-13,0815,N20,VIIRS,l,2,299.73,2.82,D,0
31.93362,74.27775,342.83,0.42,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.96,4.41,D,0
31.8397,73.538,338.53,0.4,0.37,2023-11-13,0815,N20,VIIRS,n,2,300.5,5.1,D,0
31.96249,74.38934,346.3,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,300.28,6.55,D,0
31.91845,73.88255,335,0.41,0.37,2023-11-13,0815,N20,VIIRS,n,2,299.82,4.61,D,0
31.0177,74.9326,333.18,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,299.54,4,D,0
31.02636,74.89007,335.35,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,302.89,24.21,D,0
31.00943,74.62718,337.69,0.42,0.38,2023-11-13,0815,N20,VIIRS,n,2,293.03,4.48,D,0
31.0849,74.98491,333.16,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,288.19,2.98,D,0
31.00436,74.92458,338.84,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.85,3.76,D,0
31.02001,74.95046,330.19,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,298.6,4.24,D,0
31.03911,74.98833,331.72,0.43,0.38,2023-11-13,0815,N20,VIIRS,n,2,294,3.53,D,0
31.43863,73.73521,297.95,0.44,0.39,2023-11-13,2038,N20,VIIRS,n,2,285.21,0.52,N,0
31.64276,74.15324,298.01,0.43,0.38,2023-11-13,2038,N20,VIIRS,n,2,286.43,0.47,N,0
31.61647,74.3736,296.76,0.42,0.38,2023-11-13,2038,N20,VIIRS,n,2,286.59,0.4,N,2
31.12542,74.96091,351.29,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,306.94,24.71,D,0
31.35611,74.888,330.35,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.44,2.07,D,0
31.13066,74.86774,330.94,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.64,2.25,D,0
31.02467,74.08521,335.8,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,307.94,31.84,D,0
31.02389,74.08073,331.86,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,304.6,18.53,D,0
31.07905,74.27512,334.64,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.86,2.52,D,0
31.17707,74.76905,342.39,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,304.62,17.69,D,0
31.15171,73.72822,331.1,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,297.38,2.23,D,0
31.14206,73.73531,329.91,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,297.56,3.81,D,0
31.85518,73.51703,330.31,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,301.81,2.7,D,0
31.87987,73.74262,330.58,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.24,1.91,D,0
31.93708,74.30132,335.61,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.18,3.19,D,0
31.93368,74.30212,338.11,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.79,2.95,D,0
31.93103,74.30727,335.28,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.37,2.95,D,0
31.91345,74.41054,330.92,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.29,6.66,D,0
31.97746,74.80816,328.05,0.4,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.96,2.53,D,0
31.96954,74.82313,330.37,0.4,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.67,2.68,D,0
31.91644,74.53062,331.63,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.05,1.6,D,0
31.92766,74.61691,331.93,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.26,2.78,D,0
31.95786,74.79513,332.64,0.4,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.19,2.81,D,0
31.84475,74.19437,331.64,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.35,3.92,D,0
31.84059,74.1908,332.82,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,301.72,1.94,D,0
31.92875,74.71258,339.74,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.23,5.01,D,0
31.84467,74.23538,328.64,0.42,0.38,2023-11-14,0756,N20,VIIRS,l,2,301.55,2.45,D,0
31.82655,74.21237,339.51,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.48,5.49,D,0
31.81029,74.17972,331.65,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.6,2.39,D,0
31.9717,73.51462,341.77,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.17,8.19,D,0
31.93552,73.62169,331.88,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.24,5.64,D,0
31.93205,73.62254,342.4,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,304.08,14.42,D,0
31.97068,74.00677,328.5,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,297.75,1.86,D,0
31.8669,74.59414,334.67,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.26,3.98,D,0
31.7042,73.79733,331.29,0.43,0.38,2023-11-14,0756,N20,VIIRS,l,2,302.16,2.7,D,0
31.66512,73.59802,340.5,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,300.99,4.64,D,0
31.66082,73.59428,329.01,0.44,0.39,2023-11-14,0756,N20,VIIRS,l,2,301.08,4.64,D,0
31.66164,73.59887,334.48,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,299.94,4.64,D,0
31.76404,74.19981,332.15,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.96,1.73,D,0
31.72576,74.06219,333.02,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.37,3.16,D,0
31.74281,74.20028,331.91,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.11,3.33,D,0
31.82241,74.66212,333.02,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.78,3.15,D,0
31.7388,74.2137,331.85,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.76,1.8,D,0
31.84376,74.8368,327.97,0.4,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.49,1.76,D,0
31.76536,74.41124,338.55,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,302.01,7.59,D,0
31.81517,74.70705,340.79,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,301.2,7.14,D,0
31.60945,73.55231,329.52,0.44,0.39,2023-11-14,0756,N20,VIIRS,l,2,300.55,2.18,D,0
31.73689,74.36837,328.97,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.72,2.07,D,0
31.61847,73.72678,329.68,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.95,2.23,D,0
31.77393,74.62811,332.78,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.3,2.22,D,0
31.81338,74.90501,328.92,0.4,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.6,2.12,D,0
31.71694,74.355,328.46,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.3,1.48,D,0
31.74932,74.54487,331.39,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.38,1.74,D,0
31.73946,74.56945,332.65,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.63,4.71,D,0
31.72959,74.594,332.27,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,301.66,2.89,D,0
31.64309,74.11279,329.93,0.42,0.38,2023-11-14,0756,N20,VIIRS,n,2,298.67,2.47,D,0
31.70893,74.51411,329.23,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.73,2.48,D,0
31.55981,73.78347,344.45,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,301.66,8.23,D,0
31.55848,73.7826,342.31,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.96,6.67,D,0
31.54708,73.73804,331.76,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.28,3.06,D,0
31.54787,73.74259,330.14,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.55,2.76,D,0
31.55155,73.78427,330.95,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,302.5,5.94,D,0
31.55234,73.78881,332.31,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,298.93,4.41,D,0
31.68016,74.53351,336.46,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.8,3.94,D,0
31.52019,73.91397,333.94,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,301.65,16.17,D,0
31.49207,73.77499,337.68,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.74,4.37,D,0
31.51674,73.91479,332.05,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.56,22.76,D,0
31.64784,74.67442,342.66,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.33,5.17,D,0
31.4886,73.77583,348.99,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,301.9,4.37,D,0
31.51092,73.90216,334.03,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.89,2.64,D,0
31.50639,73.91727,336.51,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,298.79,3.06,D,0
31.48355,73.82893,334.95,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.71,2.76,D,0
31.43757,73.61196,331.96,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,300.4,2.93,D,0
31.48408,73.91325,337.17,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.66,3.98,D,0
31.48063,73.91408,336.48,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.12,2.89,D,0
31.59664,74.5797,332.48,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.23,5.03,D,0
31.36955,73.66026,341.4,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,300.05,5.88,D,0
31.3554,73.60136,330.96,0.45,0.39,2023-11-14,0756,N20,VIIRS,n,2,300.5,3.06,D,0
31.35622,73.60596,329.38,0.45,0.39,2023-11-14,0756,N20,VIIRS,n,2,298.96,2.71,D,0
31.38875,73.85017,331.58,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.74,5.34,D,0
31.38048,73.82388,330.84,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,301.21,3.25,D,0
31.36096,73.7955,330.95,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.21,4.17,D,0
31.34345,73.73809,331.62,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.71,3.31,D,0
31.488,74.60385,338.03,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,301.84,5.96,D,0
31.48609,74.6132,329.07,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.47,1.61,D,0
31.29837,73.58891,331.56,0.45,0.39,2023-11-14,0756,N20,VIIRS,n,2,299.16,4.01,D,0
31.39181,74.14536,329.54,0.43,0.38,2023-11-14,0756,N20,VIIRS,n,2,294.58,1.46,D,0
31.32171,73.84541,336.85,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.11,5.19,D,0
31.32537,73.88689,335.93,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.11,4.67,D,0
31.28237,73.68401,330.7,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,299.74,3.25,D,0
31.28319,73.68859,330.23,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,297.68,2.72,D,0
31.30465,73.83065,329.83,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.09,1.77,D,0
31.44794,74.6606,346.09,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.11,4.49,D,0
31.28269,73.72688,332.09,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,300.09,1.66,D,0
31.48313,74.89048,331.29,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.33,1.62,D,0
31.27272,73.69112,341.3,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,306.35,26.92,D,0
31.26433,73.66444,333.71,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,302.65,10.84,D,0
31.27735,73.73769,336.53,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,298.68,4,D,0
31.29317,73.84755,334.44,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.47,2.66,D,0
31.45906,74.83022,330.59,0.41,0.37,2023-11-14,0756,N20,VIIRS,l,2,301.91,3,D,0
31.25712,73.68533,333.35,0.44,0.39,2023-11-14,0756,N20,VIIRS,n,2,298.89,2.94,D,0
31.28035,73.83647,333.54,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,299.65,3.95,D,0
31.22785,73.5626,341.45,0.45,0.39,2023-11-14,0756,N20,VIIRS,n,2,299.1,6.68,D,0
31.25133,73.73444,330.73,0.44,0.38,2023-11-14,0756,N20,VIIRS,n,2,298.95,2.94,D,0
31.44549,74.89469,333.67,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,301.19,4.51,D,0
31.42708,74.86824,329.29,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.9,1.75,D,0
31.20429,73.65497,331.2,0.45,0.39,2023-11-14,0756,N20,VIIRS,n,2,298.43,2.09,D,0
31.20485,73.658,331.65,0.45,0.39,2023-11-14,0756,N20,VIIRS,n,2,298.38,3.2,D,0
31.3654,74.65206,346.47,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.1,5.95,D,0
31.00746,74.95143,334.28,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,304.53,19.47,D,0
31.01083,74.95067,344.44,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.95,19.47,D,0
31.01471,74.93227,329.98,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.85,2.47,D,0
31.01043,74.90697,344.61,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.55,5.13,D,0
31.01754,74.80418,336.02,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.64,3.65,D,0
31.04163,74.92616,333.06,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.94,2.92,D,0
31.045,74.92541,339.11,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.49,6.19,D,0
31.04605,74.89009,332.79,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.82,2.89,D,0
31.0731,74.98898,333.65,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.39,3.03,D,0
31.01515,74.64506,344.42,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.19,7.58,D,0
31.092,74.99778,334.2,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,300.01,2.47,D,0
31.05571,74.76009,344.34,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,302.45,7.3,D,0
31.05981,74.76357,334.02,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,301.45,8.49,D,0
31.0389,74.63958,344.39,0.42,0.37,2023-11-14,0756,N20,VIIRS,n,2,299.05,7.14,D,0
31.0907,74.90625,331.78,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.06,6.69,D,0
31.09505,74.88464,331.2,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,298.08,5.83,D,0
31.09002,74.85503,330.87,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,297.28,3.4,D,0
31.0893,74.8508,343.23,0.41,0.37,2023-11-14,0756,N20,VIIRS,n,2,302.96,11.87,D,0
