date,pm2_5_mean,pm2_5_max,pm2_5_min,pm2_5_std,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,tavg,tmin,tmax,prcp,wspd,pres,fire_count,fire_brightness_avg,fire_frp_mean,fire_frp_max,fire_frp_total
2024-03-26,48.75416666666666,61.2,29.8,10.39226213674581,88.64583333333333,182,37.9375,12.262500000000001,901.7083333333334,24.087500000000002,59.041666666666664,6.491666666666667,270,1011.4958333333334,26.2,22.0,31.8,0.0,1.1,1010.4,0.0,0.0,0.0,0.0,0.0
2024-03-27,37.983333333333334,42.8,25.7,4.128023705133597,69.2625,174,21.929166666666664,10.941666666666668,543.5,23.545833333333334,65.33333333333333,14.666666666666666,1,1014.1583333333333,25.4,22.4,30.2,0.5,5.0,1013.1,1.0,298.06,0.68,0.68,0.68
2024-03-28,36.00833333333333,49.5,28.5,5.349840848235514,73.35000000000001,132,19.591666666666665,8.720833333333333,497.2083333333333,23.587500000000002,64.20833333333333,11.829166666666666,331,1011.2666666666668,24.5,21.1,29.4,0.0,7.5,1011.6,2.0,316.03499999999997,1.895,3.08,3.79
2024-03-29,29.78333333333333,36.8,20.2,5.8992753178133945,58.708333333333336,121,24.820833333333336,7.7124999999999995,516.0833333333334,24.504166666666666,56.333333333333336,10.804166666666667,345,1009.7041666666668,25.5,20.9,31.1,3.9,5.9,1009.7,0.0,0.0,0.0,0.0,0.0
2024-03-30,27.441666666666666,36.6,22.4,5.042938814229057,59.525,141,8.112499999999999,6.7124999999999995,286.9583333333333,22.579166666666666,60.25,14.658333333333333,9,1011.1999999999999,23.6,20.6,27.2,2.5,6.5,1010.5,1.0,330.94,2.46,2.46,2.46
2024-03-31,23.445833333333336,27.4,20.0,2.1017547878869696,45.487500000000004,148,14.254166666666668,6.970833333333334,359.2916666666667,20.966666666666665,60.291666666666664,11.858333333333334,318,1012.8291666666668,23.2,18.7,28.0,0.0,5.8,1012.7,0.0,0.0,0.0,0.0,0.0
2024-04-01,30.375,57.6,13.9,13.081791194999454,46.7875,156,38.43333333333333,11.0625,832.375,20.058333333333334,60.166666666666664,9.354166666666666,280,1008.9708333333333,24.0,19.1,29.4,0.0,4.0,1009.7,2.0,302.805,1.12,1.18,2.24
2024-04-02,39.875,62.9,13.6,18.989613866074496,57.90416666666667,178,49.395833333333336,14.041666666666666,1241.6666666666667,21.933333333333334,54.791666666666664,6.441666666666666,90,1007.5583333333334,24.8,18.0,31.0,0.0,2.2,1007.3,1.0,304.03,1.5,1.5,1.5
2024-04-03,25.525000000000002,37.0,18.0,6.2417423710120365,41.520833333333336,198,19.883333333333333,8.4625,514.0,23.579166666666666,43.875,11.254166666666668,17,1008.7083333333334,26.8,19.0,33.3,0.0,1.4,1008.2,2.0,305.90999999999997,0.775,1.02,1.55
2024-04-04,22.05,29.9,15.7,3.8589252840429658,41.125,164,19.150000000000002,6.8625,423.1666666666667,23.920833333333334,44.083333333333336,9.658333333333333,351,1009.4416666666666,25.0,19.2,34.5,0.0,4.2,1009.2,6.0,306.8833333333333,1.0366666666666666,2.59,6.22
2024-04-05,30.67916666666667,38.2,15.4,6.77681335698146,53.46666666666667,173,28.879166666666666,8.533333333333333,637.0,23.53333333333333,40.875,11.504166666666668,305,1008.7916666666666,27.3,20.5,33.2,0.0,4.9,1008.5,1.0,310.99,1.86,1.86,1.86
2024-04-06,25.204166666666666,43.8,10.3,9.964523120274883,39.604166666666664,195,26.866666666666664,11.0,636.875,22.787499999999998,41.583333333333336,9.575000000000001,310,1008.3000000000001,27.6,18.5,33.5,0.0,4.3,1008.3,1.0,306.49,0.82,0.82,0.82
2024-04-07,36.43333333333333,56.1,9.5,15.15848640679298,52.925000000000004,234,38.770833333333336,11.333333333333334,1035.9166666666667,24.066666666666666,37.5,8.891666666666667,308,1008.0041666666666,27.9,20.0,34.5,0.0,3.3,1007.5,0.0,0.0,0.0,0.0,0.0
2024-04-08,36.9375,58.4,14.4,14.434554329651199,54.1,199,37.858333333333334,11.516666666666666,1003.75,24.15833333333333,38.208333333333336,7.204166666666667,47,1009.375,27.1,20.0,35.0,0.0,2.1,1008.4,1.0,334.76,2.47,2.47,2.47
2024-04-09,24.583333333333332,33.6,11.9,6.029180250477973,36.5375,197,26.508333333333336,8.450000000000001,578.625,24.724999999999998,37.708333333333336,7.408333333333334,6,1009.7416666666667,28.0,19.0,36.2,0.0,0.4,1009.3,1.0,335.41,1.72,1.72,1.72
2024-04-10,29.787499999999998,42.1,20.7,6.502929941656064,45.57083333333333,198,22.675,10.358333333333333,586.75,25.516666666666666,38.541666666666664,11.533333333333333,53,1009.9916666666667,28.8,21.5,36.0,0.0,1.9,1009.3,1.0,339.32,4.75,4.75,4.75
2024-04-11,23.670833333333334,26.1,20.3,1.535515539164124,46.1625,153,11.670833333333334,5.3500000000000005,337.4166666666667,26.1125,37.375,13.404166666666667,34,1011.65,28.3,21.0,35.2,0.0,9.6,1011.0,1.0,303.82,1.27,1.27,1.27
2024-04-12,26.97083333333333,42.8,20.8,5.351999152422973,63.916666666666664,170,18.525000000000002,6.945833333333333,461.0416666666667,26.183333333333334,40.958333333333336,8.4625,52,1009.5458333333332,29.4,20.5,35.5,0.0,4.4,1009.8,0.0,0.0,0.0,0.0,0.0
2024-04-13,47.46666666666667,65.0,30.7,7.329491747410753,102.7625,177,14.804166666666667,9.674999999999999,477.0,23.900000000000002,54.0,11.454166666666666,2,1010.9791666666666,24.0,21.5,28.5,0.0,4.7,1009.5,0.0,0.0,0.0,0.0,0.0
2024-04-14,52.975,65.7,37.5,7.854228991026315,107.97083333333335,141,13.370833333333332,7.829166666666667,401.7083333333333,23.3,66.91666666666667,8.920833333333333,9,1012.5333333333333,23.0,18.8,27.5,0.0,4.2,1012.6,0.0,0.0,0.0,0.0,0.0
2024-04-15,57.19583333333333,66.4,43.8,6.846292501382976,127.71666666666665,172,16.466666666666665,10.420833333333333,468.7916666666667,22.266666666666666,78.58333333333333,9.7875,332,1011.6416666666668,25.0,19.5,32.5,1.3,5.1,1011.5,0.0,0.0,0.0,0.0,0.0
2024-04-16,39.86666666666667,58.8,24.8,11.926465516243482,77.24583333333334,169,16.925,9.758333333333333,457.8333333333333,23.141666666666666,63.458333333333336,10.541666666666666,296,1011.2041666666668,25.9,17.5,32.3,0.0,5.3,1011.7,0.0,0.0,0.0,0.0,0.0
2024-04-17,27.2375,42.1,12.1,8.283709130366768,42.11666666666667,181,29.166666666666668,9.475,647.5,24.962500000000002,50.5,8.483333333333333,264,1008.4833333333332,27.4,19.6,34.0,0.0,2.9,1008.6,0.0,0.0,0.0,0.0,0.0
2024-04-18,26.441666666666666,41.4,16.8,7.553859748595364,69.49583333333334,161,16.495833333333334,8.549999999999999,419.7916666666667,25.391666666666666,50.666666666666664,16.195833333333333,48,1006.15,28.2,22.5,33.0,0.0,4.9,1006.6,0.0,0.0,0.0,0.0,0.0
2024-04-19,37.208333333333336,45.6,26.8,4.682986474338846,102.2,126,10.25,6.395833333333333,264.875,23.037499999999998,66.5,13.9375,125,1004.15,26.4,23.5,34.0,0.0,6.1,1003.7,2.0,304.015,0.69,0.97,1.38
2024-04-20,26.491666666666664,37.0,16.1,6.6716086754875334,70.57916666666667,158,14.329166666666666,7.454166666666667,352.2083333333333,23.520833333333332,58.875,9.804166666666667,299,1006.0875,27.1,20.1,33.2,0.0,3.9,1005.6,2.0,309.03,1.21,1.6,2.42
2024-04-21,29.21666666666667,41.7,12.0,8.006066540397685,50.31666666666666,164,30.929166666666664,10.483333333333333,701.625,24.3125,55.25,8.625,18,1006.4625,28.2,20.8,35.0,0.0,4.4,1005.8,3.0,313.49,3.03,6.61,9.09
2024-04-22,30.15416666666667,48.3,17.9,9.50015922826133,50.84166666666667,215,25.866666666666664,11.920833333333334,576.4583333333334,25.395833333333332,45.541666666666664,8.533333333333333,343,1007.0500000000001,28.2,23.0,34.5,0.0,4.2,1006.4,3.0,328.42333333333335,2.566666666666667,2.91,7.7
2024-04-23,27.55,33.2,21.8,4.265330406693119,45.979166666666664,169,17.079166666666666,7.091666666666666,407.875,24.441666666666666,52.291666666666664,7.770833333333333,59,1006.3666666666667,26.6,19.0,31.8,0.0,2.5,1006.6,1.0,301.12,0.62,0.62,0.62
2024-04-24,30.5625,42.4,15.4,6.515787683038389,50.520833333333336,179,26.895833333333332,7.991666666666667,547.7916666666666,25.15833333333333,47.166666666666664,7.625,31,1006.6583333333333,29.2,19.9,35.3,1.0,2.3,1006.1,3.0,319.9433333333333,1.4133333333333333,2.6,4.24
2024-04-25,21.104166666666668,35.5,12.1,7.069928919553312,32.87083333333333,203,15.554166666666667,9.2125,405.7916666666667,27.587500000000002,39.333333333333336,8.754166666666666,35,1005.8833333333333,30.1,20.6,37.2,0.0,2.0,1005.9,7.0,334.2528571428571,6.207142857142857,27.55,43.45
2024-04-26,28.620833333333334,38.3,19.7,6.27354550381248,46.4125,205,16.616666666666667,9.179166666666667,433.4166666666667,27.020833333333332,44.375,10.758333333333333,353,1004.3333333333334,28.6,24.0,38.0,0.0,3.8,1004.5,0.0,0.0,0.0,0.0,0.0
2024-04-27,25.633333333333336,43.3,18.2,7.429182567630736,54.15416666666667,158,23.945833333333336,7.3,464.375,25.195833333333336,48.125,9.237499999999999,332,1006.9250000000001,26.8,20.0,31.8,6.1,6.5,1006.1,6.0,338.9066666666667,8.68,10.65,52.08
2024-04-28,23.75,35.4,17.6,4.0233016940989055,55.199999999999996,149,14.5625,6.2250000000000005,326.4583333333333,26.0625,44.583333333333336,10.075000000000001,6,1006.8166666666666,28.2,20.1,34.5,0.0,4.7,1007.0,3.0,351.15000000000003,6.84,11.55,20.52
2024-04-29,30.84166666666667,44.5,19.0,6.742784656767279,70.7375,153,11.095833333333333,6.6499999999999995,293.4583333333333,22.2375,59.875,12.549999999999999,342,1008.3208333333333,22.4,16.5,30.0,0.0,10.0,1007.3,2.0,314.13,1.105,1.57,2.21
2024-04-30,24.391666666666666,30.9,20.4,3.004043169183633,49.4375,173,12.295833333333333,6.8125,323.9166666666667,22.1875,49.25,13.079166666666666,329,1006.0208333333334,22.9,15.0,31.5,18.3,6.8,1007.6,22.0,330.86227272727274,3.7818181818181817,13.07,83.2
2024-05-01,31.516666666666666,52.3,16.3,12.643220099830327,55.4,171,32.55833333333333,8.016666666666667,633.5416666666666,22.691666666666666,43.416666666666664,9.862499999999999,336,1004.6916666666666,24.2,18.0,30.5,0.0,6.4,1004.2,8.0,327.46125,11.0,67.81,88.0
2024-05-02,30.71666666666667,54.4,13.5,13.088583364625585,46.9625,181,39.324999999999996,9.441666666666666,767.4166666666666,25.55,33.416666666666664,10.200000000000001,292,1005.1458333333334,28.2,17.9,35.0,0.0,3.8,1005.0,12.0,333.88416666666666,3.970833333333333,9.01,47.65
2024-05-03,35.96666666666667,55.5,25.1,9.601388788434027,56.50416666666666,214,31.28333333333333,13.5625,650.2083333333334,28.045833333333334,38.041666666666664,6.737500000000001,27,1005.3791666666666,29.8,19.0,34.5,0.0,1.1,1005.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,23.183333333333334,26.9,18.3,2.445522379808642,49.762499999999996,140,11.883333333333333,5.266666666666667,311.7916666666667,28.816666666666666,36.291666666666664,12.270833333333334,332,1005.8625000000001,30.7,23.0,37.2,0.0,7.2,1005.9,75.0,343.4302666666667,6.224,25.45,466.8
2024-05-05,27.933333333333334,36.4,21.6,4.199758447160117,67.375,166,23.541666666666668,8.104166666666666,469.2083333333333,29.583333333333332,36.458333333333336,12.479166666666666,309,1002.3416666666667,32.0,22.9,37.8,0.0,4.5,1002.5,52.0,338.2078846153846,5.524038461538462,19.01,287.25
2024-05-06,26.625,40.6,17.8,6.22318595883659,55.0,174,23.5625,8.983333333333333,474.3333333333333,30.679166666666664,30.666666666666668,9.179166666666667,326,1003.2791666666667,31.6,24.0,40.0,0.0,2.4,1002.5,40.0,345.3395,7.745749999999999,28.89,309.83
2024-05-07,30.016666666666666,48.4,15.7,8.98228530360522,51.0625,211,33.35,9.637500000000001,641.9583333333334,31.295833333333334,27.875,8.266666666666667,351,1004.5666666666666,34.0,24.5,40.5,0.0,2.5,1003.7,54.0,345.28870370370373,10.606851851851852,37.36,572.77
2024-05-08,35.375,60.1,18.1,15.027026377135645,53.17916666666667,212,38.25416666666667,9.320833333333333,812.4166666666666,32.125,23.166666666666668,6.870833333333334,24,1003.5083333333333,33.6,24.4,41.5,0.0,2.2,1003.4,174.0,343.0893103448276,9.737471264367816,39.83,1694.32
2024-05-09,76.79166666666667,121.1,51.9,21.543341888159894,211.88750000000002,223,14.691666666666665,13.170833333333334,554.0416666666666,31.47083333333333,34.75,11.929166666666667,118,1003.0916666666667,32.5,26.2,39.5,0.0,5.7,1002.6,218.0,338.40022935779814,5.225412844036698,19.68,1139.14
2024-05-10,71.59583333333333,95.0,38.4,14.205127034207436,182.83333333333334,213,27.541666666666668,15.1,701.375,30.979166666666668,44.333333333333336,11.770833333333334,122,1005.1374999999999,30.9,25.0,39.5,0.0,10.6,1004.1,98.0,339.06632653061223,5.276836734693878,21.84,517.13
2024-05-11,55.949999999999996,71.0,32.7,13.9331322362577,123.92083333333333,218,17.370833333333334,14.395833333333334,561.5,29.8,46.625,5.641666666666667,15,1007.3583333333332,30.6,22.4,36.0,2.3,6.5,1007.2,193.0,339.71875647668395,4.692849740932643,19.41,905.72
2024-05-12,36.96666666666667,53.0,29.0,7.5596564602567415,90.35416666666667,183,13.804166666666667,9.1,401.5416666666667,27.920833333333334,49.291666666666664,11.104166666666666,16,1008.4499999999999,28.4,23.0,34.0,3.8,5.7,1007.9,15.0,338.746,6.186000000000001,14.86,92.79
2024-05-13,21.833333333333332,32.5,12.7,5.3127956013241535,44.354166666666664,188,15.487499999999999,7.0625,361.5833333333333,29.5625,33.25,9.5375,305,1008.6041666666666,32.4,24.0,38.5,0.0,2.6,1008.4,649.0,345.23167950693374,8.18035439137134,56.47,5309.05
2024-05-14,25.445833333333336,39.8,12.5,6.649679898583328,41.05416666666667,206,26.170833333333334,8.970833333333333,522.4166666666666,30.45,30.625,10.420833333333333,312,1007.3916666666668,33.3,25.0,40.0,0.0,2.9,1007.4,1086.0,346.05378453038674,7.024521178637201,94.97,7628.63
2024-05-15,38.608333333333334,54.0,23.5,10.426843145027862,63.020833333333336,217,32.670833333333334,11.566666666666668,736.9166666666666,31.3625,35.0,7.158333333333334,15,1007.25,35.6,26.0,41.0,0.0,2.5,1006.5,750.0,341.6064533333333,7.650466666666667,56.58,5737.85
2024-05-16,34.324999999999996,50.3,24.3,9.080856596254515,57.75416666666666,241,17.645833333333332,10.479166666666666,550.0,32.82083333333333,28.291666666666668,9.6375,8,1006.0500000000001,36.4,28.5,42.2,0.0,2.3,1006.0,600.0,342.03415,7.386183333333333,24.62,4431.71
2024-05-17,32.15,46.7,23.7,5.913654060547175,72.56666666666666,233,21.40416666666667,9.675,499.2916666666667,32.65,31.166666666666668,9.158333333333333,297,1003.3291666666668,36.4,29.0,43.0,50.0,2.6,1003.1,370.0,344.849972972973,9.195297297297298,70.17,3402.26
2024-05-18,30.445833333333336,43.4,17.3,6.9168338551471775,74.40833333333333,177,23.65416666666667,7.2375,491.0,33.68333333333333,28.875,9.795833333333333,282,1001.0083333333333,37.2,29.6,43.5,0.0,3.3,1000.9,469.0,344.1686780383795,10.373304904051173,53.78,4865.08
2024-05-19,39.37916666666667,57.3,21.8,9.18311205972405,89.08749999999999,198,33.0625,8.9375,628.125,33.15833333333333,29.791666666666668,10.333333333333334,309,999.3416666666667,37.4,28.0,42.5,0.0,1.5,998.9,127.0,341.3656692913386,8.347716535433072,32.6,1060.16
2024-05-20,29.754166666666666,41.9,18.0,7.357573983830284,55.824999999999996,186,29.5125,8.020833333333334,577.25,33.4125,27.625,7.308333333333334,323,1000.2875,37.9,27.8,43.5,0.0,2.6,999.2,417.0,344.63604316546764,7.121318944844125,29.75,2969.59
2024-05-21,35.420833333333334,46.8,22.5,8.62050029652101,61.925000000000004,212,36.44583333333333,9.233333333333333,718.0,33.833333333333336,27.291666666666668,7.204166666666667,313,1000.7416666666667,36.5,31.5,43.5,0.0,4.8,1000.0,145.0,345.5853793103448,9.153172413793104,31.26,1327.21
2024-05-22,35.545833333333334,44.0,21.2,6.599076296802041,59.06666666666666,206,28.758333333333336,9.85,628.8333333333334,33.9375,30.125,7.1875,338,1000.2958333333332,37.6,27.9,43.5,0.0,1.5,999.9,82.0,346.23134146341465,8.655731707317074,35.79,709.77
2024-05-23,51.14166666666667,58.7,38.0,7.338043612433152,108.69166666666666,224,16.9375,12.041666666666666,573.5416666666666,34.204166666666666,35.166666666666664,9.279166666666667,49,1000.0124999999999,36.6,28.8,41.8,0.0,2.8,999.4,67.0,339.0408955223881,7.499552238805971,41.04,502.47
2024-05-24,65.03750000000001,75.4,51.7,7.621583340008537,155.05833333333334,215,32.762499999999996,13.966666666666667,764.25,34.28333333333333,34.5,10.112499999999999,9,1000.3833333333333,34.2,28.0,42.5,0.0,5.8,999.6,47.0,336.46425531914895,5.478510638297872,21.24,257.49
2024-05-25,35.25,56.9,18.0,13.270693438845836,65.19166666666666,224,19.345833333333335,9.75,495.2916666666667,34.21666666666667,28.666666666666668,10.729166666666666,284,998.7958333333332,35.3,26.0,42.5,0.0,5.5,999.0,90.0,341.8,5.632444444444444,17.9,506.92
2024-05-26,29.387500000000003,42.6,18.3,6.938695059622869,51.20416666666667,207,26.1375,8.616666666666667,497.5833333333333,35.0625,27.166666666666668,9.479166666666666,299,996.35,37.6,28.6,44.2,0.0,3.6,996.5,45.0,344.08844444444446,7.248222222222223,17.92,326.17
2024-05-27,27.7375,44.6,12.7,8.516470615174482,44.01666666666667,214,34.9625,8.450000000000001,627.1666666666666,34.487500000000004,27.041666666666668,8.383333333333333,282,993.8874999999999,37.9,29.0,45.3,0.0,3.4,994.0,54.0,348.3174074074074,5.464259259259259,23.91,295.07
2024-05-28,31.695833333333336,49.4,11.0,13.37448834183189,49.300000000000004,253,36.43333333333333,9.383333333333333,706.4583333333334,35.32083333333333,20.041666666666668,8.908333333333333,351,992.0458333333332,38.3,27.5,45.5,0.0,1.5,991.8,16.0,354.739375,9.010625,40.46,144.17
2024-05-29,28.041666666666668,40.0,16.2,7.222484016065308,48.833333333333336,204,19.599999999999998,8.408333333333333,491.0416666666667,35.641666666666666,18.625,9.833333333333334,21,993.1041666666666,38.1,28.0,45.3,0.0,2.3,992.0,38.0,338.685,8.704736842105264,22.71,330.78000000000003
2024-05-30,27.787499999999998,39.0,18.6,5.624504809121073,53.15416666666667,201,24.679166666666664,7.079166666666667,521.5416666666666,34.791666666666664,19.583333333333332,8.766666666666667,274,997.0500000000001,36.2,28.4,44.5,0.0,4.0,995.2,78.0,343.7226923076923,7.507820512820513,14.44,585.61
2024-05-31,27.4375,39.2,14.2,7.380515623556747,51.65416666666667,217,20.304166666666667,8.295833333333333,487.25,35.875,16.333333333333332,10.004166666666666,37,998.275,37.3,27.0,44.3,0.0,1.6,997.9,17.0,343.54588235294113,12.265882352941176,40.52,208.52
2024-06-01,35.47083333333333,45.3,22.3,7.273506370900917,77.74583333333334,229,26.866666666666664,9.475,592.2916666666666,35.8375,18.333333333333332,9.358333333333333,270,999.6166666666667,36.9,29.5,43.5,0.0,3.2,998.5,15.0,343.8453333333334,9.502,18.42,142.53
2024-06-02,31.041666666666668,40.3,21.8,5.837429203865768,85.25,182,17.912499999999998,8.541666666666666,412.0416666666667,35.237500000000004,22.291666666666668,9.366666666666667,309,1000.7416666666667,37.2,28.5,43.0,0.0,2.0,1000.2,10.0,344.357,11.845,42.31,118.45
2024-06-03,37.675000000000004,51.7,25.7,7.825057299415156,107.19166666666666,225,27.554166666666664,9.616666666666667,559.8333333333334,36.454166666666666,21.333333333333332,10.025,252,999.0458333333332,35.0,28.5,43.5,0.0,6.6,999.2,16.0,343.821875,8.103125,17.13,129.65
2024-06-04,41.49583333333333,64.0,23.5,13.794941705808933,100.89999999999999,181,40.07083333333333,11.612499999999999,788.5833333333334,34.4625,25.416666666666668,11.429166666666667,231,999.275,35.5,24.4,41.3,1.0,4.6,999.0,10.0,328.179,4.042,8.13,40.42
2024-06-05,46.112500000000004,57.0,32.7,8.08655956833151,112.37083333333334,238,23.070833333333336,10.3875,528.375,31.895833333333332,36.5,14.35,72,1002.2041666666668,31.3,26.5,41.5,0.0,4.4,1000.3,5.0,336.32,3.116,5.5,15.58
2024-06-06,67.40833333333333,95.5,42.8,16.371022030369417,274.7,192,33.5375,13.545833333333334,623.8333333333334,31.141666666666666,42.541666666666664,9.079166666666667,336,1004.5958333333333,31.3,24.5,39.0,1.3,5.3,1003.9,4.0,331.1,4.3825,6.35,17.53
2024-06-07,44.6875,51.1,36.7,3.277766007511823,104.2375,193,16.025000000000002,9.858333333333333,416.2083333333333,31.016666666666666,40.208333333333336,9.362499999999999,291,1002.1583333333333,34.1,24.6,39.0,0.0,4.1,1002.4,5.0,342.498,6.234,7.57,31.17
2024-06-08,38.17916666666667,45.4,29.6,5.152034563638675,78.9375,190,17.016666666666666,8.404166666666667,433.4583333333333,31.583333333333332,36.916666666666664,9.954166666666667,291,1001.0958333333333,33.4,27.5,39.0,0.0,6.3,1001.0,0.0,0.0,0.0,0.0,0.0
2024-06-09,24.6375,38.9,11.8,7.970860653983193,41.579166666666666,195,16.383333333333333,6.6375,411.7083333333333,33.05833333333333,28.083333333333332,9.629166666666666,293,1000.6208333333334,35.6,26.5,42.0,0.0,2.9,1000.3,9.0,340.86333333333334,8.753333333333334,19.75,78.78
2024-06-10,22.416666666666668,33.9,9.9,6.349369476855414,41.583333333333336,180,21.96666666666667,7.604166666666667,460.9583333333333,33.37083333333333,26.208333333333332,8.9625,300,1000.2166666666667,35.6,29.0,42.0,0.0,2.8,1000.0,17.0,344.5870588235294,7.40235294117647,21.29,125.83999999999999
2024-06-11,25.495833333333334,37.0,13.5,7.789037958492728,41.766666666666666,207,30.004166666666666,8.604166666666666,588.125,34.608333333333334,23.583333333333332,8.820833333333333,247,999.1916666666666,38.5,28.2,43.5,0.0,3.4,998.7,18.0,337.6472222222222,11.078333333333333,28.39,199.41
2024-06-12,27.554166666666664,40.9,19.4,6.338768167716655,50.362500000000004,233,23.295833333333334,8.879166666666666,527.2083333333334,35.375,23.791666666666668,8.3125,35,998.9625,39.4,28.0,44.0,0.0,1.8,998.5,19.0,342.9478947368421,8.216842105263158,15.18,156.12
2024-06-13,31.916666666666668,43.0,19.6,6.7460562821784125,64.24583333333334,195,22.833333333333332,9.304166666666667,504.2916666666667,35.141666666666666,29.75,10.079166666666667,31,997.8708333333334,37.1,30.5,43.5,0.0,4.8,997.8,7.0,337.4871428571428,15.374285714285715,40.52,107.62
2024-06-14,32.958333333333336,53.9,22.1,8.589625525403694,81.10416666666667,209,18.020833333333332,8.666666666666666,450.4166666666667,35.18333333333333,28.5,9.745833333333334,279,997.7125,37.4,29.0,44.0,0.0,2.5,997.0,9.0,341.21555555555557,7.147777777777778,15.67,64.33
2024-06-15,27.7,42.5,20.3,6.759084064524154,60.55416666666667,175,16.429166666666667,8.804166666666667,394.375,35.862500000000004,31.291666666666668,10.754166666666668,250,997.6666666666666,37.4,30.4,43.0,0.0,4.8,997.2,6.0,335.30333333333334,3.8049999999999997,6.73,22.83
2024-06-16,24.72083333333333,31.4,19.5,3.31124292526914,45.55833333333334,173,15.225,8.383333333333333,379.5833333333333,36.958333333333336,30.625,11.950000000000001,281,997.5124999999999,38.9,30.5,44.0,0.0,6.3,997.2,13.0,344.34923076923076,9.698461538461538,21.66,126.08
2024-06-17,28.370833333333334,38.1,22.4,4.603635535631327,54.56666666666666,195,15.845833333333333,8.858333333333333,389.625,37.362500000000004,29.875,11.408333333333333,252,997.3166666666666,39.1,31.5,44.0,0.0,7.1,997.0,10.0,338.92600000000004,7.261,15.53,72.61
2024-06-18,29.883333333333336,34.6,23.8,3.7354548837331456,61.854166666666664,158,21.8,8.795833333333333,458.6666666666667,36.4375,34.833333333333336,11.966666666666667,233,995.0791666666668,39.1,31.5,44.5,0.0,5.2,995.4,1.0,338.98,2.83,2.83,2.83
2024-06-19,40.07083333333333,66.4,22.5,14.831766119781017,77.91666666666667,157,39.25416666666667,10.825000000000001,780.125,35.6625,36.583333333333336,8.375,287,993.7791666666667,35.6,32.0,42.5,0.0,4.8,992.9,10.0,332.32800000000003,2.946,6.07,29.46
2024-06-20,48.166666666666664,68.7,33.2,13.27972192829178,141.2125,171,27.170833333333334,10.129166666666666,532.7083333333334,31.766666666666666,53.291666666666664,8.708333333333334,90,996.6666666666666,30.3,25.0,38.0,0.0,8.9,995.6,1.0,331.87,2.09,2.09,2.09
2024-06-21,53.30833333333333,71.5,42.6,8.849903790519377,112.40416666666665,201,26.641666666666666,11.445833333333333,550.625,30.808333333333334,59.666666666666664,7.991666666666667,225,999.2458333333334,31.9,25.8,36.0,6.1,2.8,999.0,1.0,304.39,0.45,0.45,0.45
2024-06-22,48.85833333333333,68.2,36.3,8.332227462854915,87.4375,217,26.8875,10.200000000000001,600.25,31.866666666666664,47.833333333333336,5.179166666666666,108,998.65,34.8,27.5,39.0,0.0,2.0,998.3,4.0,339.13,5.3775,7.71,21.51
2024-06-23,46.95416666666667,57.5,41.7,4.591483530896382,88.92916666666667,210,23.3,10.1875,551.625,34.1,37.916666666666664,6.658333333333334,13,998.4958333333334,36.6,28.0,41.5,0.0,2.7,998.4,2.0,336.45,2.435,3.72,4.87
2024-06-24,51.5625,64.0,39.1,7.270118263495953,89.55416666666667,231,29.020833333333332,12.195833333333333,660.6666666666666,34.645833333333336,34.875,6.716666666666666,16,996.6666666666666,37.4,26.0,42.8,0.0,1.0,996.5,13.0,339.3692307692308,4.693076923076923,12.68,61.01
2024-06-25,70.2,94.3,51.6,13.71577955114663,176.02916666666667,233,33.516666666666666,12.729166666666666,724.2916666666666,34.645833333333336,42.833333333333336,7.1875,51,995.8458333333333,36.9,29.5,42.5,0.0,3.0,995.3,11.0,328.17727272727274,4.0627272727272725,13.92,44.69
2024-06-26,70.32916666666667,91.7,51.1,11.70516345248008,145.5,255,20.545833333333334,13.450000000000001,595.5416666666666,36.0875,45.875,9.679166666666665,27,996.6125000000001,37.6,31.0,43.5,0.0,5.3,994.8,1.0,339.45,4.02,4.02,4.02
2024-06-27,55.729166666666664,83.6,24.3,22.99671959908283,130.09583333333333,211,13.070833333333333,10.441666666666666,451.5,32.36666666666667,61.958333333333336,12.9625,111,999.9333333333334,33.3,28.7,35.5,0.0,9.2,998.8,8.0,329.60625,3.1775,5.98,25.42
2024-06-28,40.770833333333336,48.1,32.7,4.680252609929679,73.8,219,16.333333333333332,8.933333333333334,470.4583333333333,33.795833333333334,54.458333333333336,8.675,134,997.8083333333334,34.9,27.5,39.3,0.0,5.0,998.2,15.0,334.3873333333333,4.536,8.82,68.03999999999999
2024-06-29,50.645833333333336,69.4,35.6,11.896948061936126,88.75,192,16.079166666666666,9.075000000000001,451.0833333333333,34.13333333333333,54.416666666666664,6.8999999999999995,144,996.7166666666667,31.8,27.5,39.5,0.0,3.4,996.3,0.0,0.0,0.0,0.0,0.0
2024-06-30,63.49583333333334,84.8,47.4,10.51754142070436,109.45,228,17.591666666666665,12.1,508.9166666666667,33.12916666666667,61.041666666666664,7.483333333333333,20,995.6374999999999,32.4,26.3,37.0,18.0,5.5,995.1,0.0,0.0,0.0,0.0,0.0
2024-07-01,46.8125,60.5,29.8,10.844045150099264,88.3625,169,17.854166666666668,9.870833333333334,451.25,33.425000000000004,64.625,8.387500000000001,27,992.85,32.2,21.0,36.5,49.0,5.9,993.4,5.0,336.794,4.838,6.57,24.19
